id_customer,id_offer,num_times_received,num_times_viewed,num_times_completed,offer_successful,reward,duration,difficulty,email,mobile,social,web,offer_bogo,offer_discount,offer_informational,income,membership_days,membership_year,gender_F,gender_M,gender_O,Baby_Boomer,Gen-X,Millenial,Gen-Z
11209,10.0,1,1,0,0,2,10,10,1,1,1,1,0,1,0,32000.0,903,2018,0,1,0,1,0,0,0
2912,1.0,1,0,1,1,5,10,20,1,0,0,1,0,1,0,51000.0,1711,2016,1,0,0,1,0,0,0
11717,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,102000.0,1726,2016,1,0,0,1,0,0,0
5553,1.0,1,0,1,1,5,10,20,1,0,0,1,0,1,0,53000.0,1163,2017,1,0,0,0,1,0,0
4367,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,91000.0,1057,2018,0,1,0,1,0,0,0
2592,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,96000.0,1298,2017,1,0,0,1,0,0,0
9304,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,49000.0,1429,2017,0,1,0,1,0,0,0
2251,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,32000.0,1041,2018,0,1,0,1,0,0,0
6353,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,49000.0,1303,2017,1,0,0,1,0,0,0
1219,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,60000.0,883,2018,0,1,0,0,0,0,1
5424,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,52000.0,979,2018,1,0,0,0,1,0,0
4415,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,30000.0,1038,2018,1,0,0,1,0,0,0
4615,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,95000.0,1556,2016,0,1,0,0,1,0,0
12273,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,106000.0,1854,2015,1,0,0,0,1,0,0
8449,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,54000.0,1689,2016,0,1,0,0,1,0,0
10629,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,83000.0,1628,2016,0,0,1,1,0,0,0
303,3.0,1,0,1,1,2,7,10,1,1,0,1,0,1,0,57000.0,1501,2016,1,0,0,1,0,0,0
12659,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,35000.0,1157,2017,0,1,0,1,0,0,0
14399,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,53000.0,1763,2016,0,1,0,1,0,0,0
10616,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,60000.0,2392,2014,0,1,0,0,1,0,0
12221,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,58000.0,1048,2018,0,1,0,1,0,0,0
4678,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,61000.0,1504,2016,0,1,0,0,1,0,0
7818,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,71000.0,1216,2017,1,0,0,0,1,0,0
2231,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,62000.0,2313,2014,0,1,0,0,1,0,0
4543,6.0,1,0,0,0,0,3,0,1,1,1,0,0,0,1,102000.0,1485,2016,1,0,0,1,0,0,0
15331,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,78000.0,1099,2017,0,1,0,1,0,0,0
278,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,53000.0,1052,2018,1,0,0,0,1,0,0
6154,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,97000.0,1779,2016,0,1,0,1,0,0,0
9801,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,68000.0,1010,2018,0,1,0,0,1,0,0
13016,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,56000.0,1215,2017,1,0,0,1,0,0,0
11947,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,73000.0,1316,2017,1,0,0,0,1,0,0
16961,7.0,1,0,0,0,5,7,5,1,1,0,1,1,0,0,48000.0,1424,2017,1,0,0,0,0,1,0
3632,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,65000.0,1608,2016,0,1,0,0,0,1,0
15079,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,51000.0,889,2018,0,1,0,0,1,0,0
15494,1.0,1,0,1,1,5,10,20,1,0,0,1,0,1,0,90000.0,1132,2017,1,0,0,1,0,0,0
11833,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,34000.0,2369,2014,0,1,0,1,0,0,0
12362,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,51000.0,1599,2016,0,1,0,1,0,0,0
6438,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,100000.0,1791,2016,1,0,0,1,0,0,0
3131,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,70000.0,896,2018,1,0,0,0,1,0,0
6049,3.0,1,1,0,0,2,7,10,1,1,0,1,0,1,0,118000.0,1242,2017,1,0,0,0,1,0,0
16240,8.0,1,0,1,1,10,7,10,1,1,1,0,1,0,0,95000.0,1328,2017,1,0,0,1,0,0,0
7566,10.0,1,1,0,0,2,10,10,1,1,1,1,0,1,0,33000.0,994,2018,0,0,1,1,0,0,0
945,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,33000.0,1383,2017,1,0,0,0,1,0,0
12674,6.0,1,0,0,0,0,3,0,1,1,1,0,0,0,1,93000.0,1551,2016,0,1,0,1,0,0,0
606,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,82000.0,2477,2014,0,1,0,1,0,0,0
12691,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,36000.0,989,2018,0,1,0,1,0,0,0
3395,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,31000.0,1654,2016,1,0,0,1,0,0,0
15246,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,41000.0,1155,2017,1,0,0,0,0,1,0
12124,10.0,1,1,0,0,2,10,10,1,1,1,1,0,1,0,43000.0,2041,2015,0,1,0,1,0,0,0
1886,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,85000.0,1886,2015,1,0,0,1,0,0,0
2352,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,38000.0,1231,2017,0,1,0,0,1,0,0
1782,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,34000.0,871,2018,0,1,0,1,0,0,0
12578,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,73000.0,1113,2017,0,1,0,1,0,0,0
10188,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,66000.0,1720,2016,1,0,0,0,1,0,0
2101,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,73000.0,1081,2017,0,1,0,0,1,0,0
573,7.0,1,0,0,0,5,7,5,1,1,0,1,1,0,0,37000.0,1163,2017,0,1,0,0,1,0,0
2536,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,57000.0,1162,2017,1,0,0,1,0,0,0
13938,7.0,1,0,0,0,5,7,5,1,1,0,1,1,0,0,47000.0,935,2018,0,1,0,1,0,0,0
13846,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,34000.0,2111,2015,0,1,0,0,1,0,0
14946,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,40000.0,912,2018,0,1,0,0,1,0,0
10649,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,60000.0,1077,2018,0,1,0,0,1,0,0
11555,1.0,1,1,1,1,5,10,20,1,0,0,1,0,1,0,62000.0,1137,2017,1,0,0,1,0,0,0
3892,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,37000.0,1641,2016,1,0,0,1,0,0,0
4259,7.0,1,0,0,0,5,7,5,1,1,0,1,1,0,0,61000.0,1422,2017,0,1,0,0,0,0,1
3304,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,33000.0,1153,2017,1,0,0,0,0,1,0
14267,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,64000.0,1151,2017,0,0,1,1,0,0,0
3608,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,52000.0,1091,2017,1,0,0,1,0,0,0
9988,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,49000.0,2391,2014,0,1,0,0,1,0,0
202,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,108000.0,886,2018,0,1,0,1,0,0,0
2754,10.0,1,1,0,0,2,10,10,1,1,1,1,0,1,0,50000.0,1424,2017,0,1,0,1,0,0,0
5639,2.0,1,0,0,0,3,7,7,1,1,1,1,0,1,0,83000.0,1637,2016,1,0,0,1,0,0,0
4926,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,71000.0,1144,2017,0,1,0,0,1,0,0
595,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,46000.0,995,2018,0,1,0,0,1,0,0
11218,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,44000.0,1756,2016,0,1,0,0,1,0,0
756,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,39000.0,1809,2015,1,0,0,0,0,0,1
4481,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,51000.0,1125,2017,0,1,0,1,0,0,0
8900,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,42000.0,1091,2017,1,0,0,1,0,0,0
6068,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,78000.0,1358,2017,0,1,0,0,1,0,0
16233,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,54000.0,1941,2015,1,0,0,0,1,0,0
6838,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,89000.0,1495,2016,1,0,0,0,1,0,0
7299,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,71000.0,1148,2017,0,1,0,1,0,0,0
192,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,63000.0,1058,2018,1,0,0,0,1,0,0
13386,6.0,1,0,0,0,0,3,0,1,1,1,0,0,0,1,88000.0,1445,2016,1,0,0,0,1,0,0
11106,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,66000.0,913,2018,0,1,0,0,0,1,0
12898,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,90000.0,1695,2016,1,0,0,0,1,0,0
15948,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,88000.0,1392,2017,0,1,0,1,0,0,0
3695,10.0,1,1,0,0,2,10,10,1,1,1,1,0,1,0,74000.0,1223,2017,0,1,0,0,0,0,1
80,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,90000.0,1929,2015,0,1,0,1,0,0,0
4001,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,33000.0,987,2018,0,1,0,1,0,0,0
14264,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,60000.0,1827,2015,0,1,0,1,0,0,0
4405,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,85000.0,2341,2014,1,0,0,1,0,0,0
9547,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,76000.0,1769,2016,1,0,0,1,0,0,0
375,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,52000.0,2133,2015,0,1,0,0,1,0,0
1686,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,60000.0,1121,2017,1,0,0,0,1,0,0
11356,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,47000.0,1044,2018,1,0,0,1,0,0,0
8965,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,35000.0,1091,2017,0,1,0,1,0,0,0
6722,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,54000.0,1173,2017,0,1,0,0,0,0,1
5172,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,67000.0,1097,2017,0,1,0,1,0,0,0
14466,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,43000.0,1063,2018,0,1,0,0,1,0,0
15783,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,118000.0,1577,2016,1,0,0,0,1,0,0
12311,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,52000.0,1616,2016,0,1,0,0,0,0,1
13007,7.0,1,0,0,0,5,7,5,1,1,0,1,1,0,0,67000.0,909,2018,0,1,0,0,1,0,0
6140,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,70000.0,1070,2018,1,0,0,1,0,0,0
8582,1.0,1,1,0,0,5,10,20,1,0,0,1,0,1,0,76000.0,1101,2017,1,0,0,1,0,0,0
15236,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,86000.0,1637,2016,1,0,0,0,1,0,0
11039,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,42000.0,879,2018,0,0,1,1,0,0,0
13443,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,77000.0,1260,2017,0,1,0,1,0,0,0
8171,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,41000.0,1602,2016,1,0,0,1,0,0,0
13193,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,77000.0,1427,2017,1,0,0,1,0,0,0
11191,9.0,1,0,0,0,5,5,5,1,1,1,1,1,0,0,33000.0,907,2018,0,1,0,1,0,0,0
2078,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,34000.0,1200,2017,0,1,0,0,1,0,0
14634,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,34000.0,1592,2016,0,1,0,1,0,0,0
15769,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,102000.0,1131,2017,1,0,0,1,0,0,0
4511,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,45000.0,1724,2016,0,1,0,0,1,0,0
1225,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,57000.0,2135,2015,0,1,0,1,0,0,0
9274,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,94000.0,1100,2017,1,0,0,0,1,0,0
15901,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,42000.0,2529,2014,0,1,0,0,0,1,0
6109,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,38000.0,987,2018,0,1,0,1,0,0,0
9183,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,39000.0,961,2018,0,1,0,0,1,0,0
5596,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,74000.0,1128,2017,1,0,0,0,0,1,0
7219,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,58000.0,1164,2017,0,1,0,1,0,0,0
4173,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,103000.0,1142,2017,1,0,0,1,0,0,0
16907,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,86000.0,1672,2016,1,0,0,0,1,0,0
7215,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,57000.0,1154,2017,1,0,0,0,0,1,0
1676,8.0,1,0,1,1,10,7,10,1,1,1,0,1,0,0,52000.0,1224,2017,1,0,0,0,0,0,1
16819,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,107000.0,927,2018,1,0,0,1,0,0,0
4026,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,36000.0,1060,2018,0,1,0,1,0,0,0
15009,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,37000.0,1464,2016,1,0,0,0,0,0,1
2433,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,54000.0,1386,2017,1,0,0,0,1,0,0
2013,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,31000.0,1820,2015,0,1,0,1,0,0,0
5250,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,49000.0,937,2018,0,1,0,0,0,0,1
10041,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,44000.0,1038,2018,0,1,0,1,0,0,0
9654,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,45000.0,1717,2016,0,1,0,0,1,0,0
10562,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,95000.0,1153,2017,0,1,0,1,0,0,0
8047,10.0,1,1,0,0,2,10,10,1,1,1,1,0,1,0,65000.0,1603,2016,1,0,0,0,1,0,0
2800,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,61000.0,1168,2017,1,0,0,0,0,1,0
10871,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,61000.0,1587,2016,1,0,0,0,1,0,0
8415,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,66000.0,1320,2017,1,0,0,0,0,1,0
14833,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,55000.0,2602,2013,0,1,0,1,0,0,0
15575,10.0,1,1,0,0,2,10,10,1,1,1,1,0,1,0,33000.0,959,2018,0,1,0,0,0,0,1
13910,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,65000.0,1134,2017,1,0,0,0,0,1,0
12118,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,51000.0,2225,2014,0,1,0,0,1,0,0
7010,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,47000.0,1107,2017,0,1,0,0,0,1,0
15121,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,58000.0,1818,2015,0,1,0,1,0,0,0
5869,1.0,1,1,1,1,5,10,20,1,0,0,1,0,1,0,57000.0,1616,2016,0,1,0,1,0,0,0
781,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,40000.0,2407,2014,0,1,0,0,0,0,1
16248,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,53000.0,935,2018,0,1,0,0,0,1,0
14705,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,99000.0,1066,2018,1,0,0,1,0,0,0
16710,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,77000.0,1568,2016,0,1,0,1,0,0,0
1893,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,89000.0,1017,2018,1,0,0,0,1,0,0
6061,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,71000.0,913,2018,0,1,0,1,0,0,0
6211,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,63000.0,1814,2015,0,1,0,0,1,0,0
5894,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,54000.0,1087,2017,0,1,0,1,0,0,0
1088,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,34000.0,1505,2016,0,1,0,1,0,0,0
12100,10.0,1,1,0,0,2,10,10,1,1,1,1,0,1,0,73000.0,1084,2017,0,1,0,1,0,0,0
16872,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,72000.0,1493,2016,0,1,0,0,1,0,0
1507,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,57000.0,1371,2017,1,0,0,1,0,0,0
12847,7.0,1,0,0,0,5,7,5,1,1,0,1,1,0,0,52000.0,884,2018,0,1,0,1,0,0,0
5263,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,35000.0,1636,2016,1,0,0,0,0,1,0
6089,1.0,1,0,1,1,5,10,20,1,0,0,1,0,1,0,88000.0,1221,2017,1,0,0,0,1,0,0
14628,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,44000.0,1092,2017,0,1,0,1,0,0,0
16154,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,32000.0,1715,2016,1,0,0,1,0,0,0
2702,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,36000.0,1911,2015,0,1,0,0,1,0,0
3989,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,68000.0,1731,2016,1,0,0,1,0,0,0
11226,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,63000.0,1830,2015,0,1,0,1,0,0,0
12734,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,37000.0,907,2018,1,0,0,0,0,1,0
4207,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,53000.0,1116,2017,0,1,0,0,0,0,1
8347,7.0,1,1,0,0,5,7,5,1,1,0,1,1,0,0,33000.0,1155,2017,0,1,0,0,0,0,1
5067,2.0,1,1,0,0,3,7,7,1,1,1,1,0,1,0,46000.0,1051,2018,0,1,0,1,0,0,0
9074,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,54000.0,1095,2017,1,0,0,1,0,0,0
16747,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,83000.0,2417,2014,0,0,1,0,1,0,0
14891,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,49000.0,1133,2017,1,0,0,0,1,0,0
6862,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,58000.0,940,2018,0,1,0,0,1,0,0
2737,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,72000.0,887,2018,0,1,0,0,1,0,0
8097,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,106000.0,904,2018,1,0,0,1,0,0,0
8022,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,99000.0,1644,2016,0,1,0,0,1,0,0
6685,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,80000.0,1694,2016,0,1,0,0,1,0,0
8554,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,36000.0,2083,2015,0,1,0,0,1,0,0
4880,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,35000.0,1083,2017,0,1,0,0,1,0,0
12107,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,57000.0,1028,2018,1,0,0,0,1,0,0
7639,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,85000.0,1109,2017,1,0,0,1,0,0,0
520,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,86000.0,1492,2016,0,1,0,1,0,0,0
8325,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,96000.0,1290,2017,0,1,0,1,0,0,0
12158,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,64000.0,1558,2016,1,0,0,1,0,0,0
1795,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,56000.0,2158,2015,0,1,0,0,1,0,0
14869,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,74000.0,1228,2017,0,1,0,0,1,0,0
9371,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,65000.0,1903,2015,1,0,0,0,1,0,0
3619,3.0,1,0,0,0,2,7,10,1,1,0,1,0,1,0,76000.0,1393,2017,1,0,0,1,0,0,0
10585,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,32000.0,1020,2018,0,1,0,1,0,0,0
14659,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,66000.0,2366,2014,0,1,0,1,0,0,0
11787,1.0,1,1,0,0,5,10,20,1,0,0,1,0,1,0,69000.0,998,2018,1,0,0,0,1,0,0
16677,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,88000.0,1418,2017,1,0,0,0,1,0,0
5385,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,49000.0,884,2018,1,0,0,1,0,0,0
15830,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,43000.0,883,2018,0,1,0,0,0,1,0
8855,10.0,1,1,1,1,2,10,10,1,1,1,1,0,1,0,81000.0,1730,2016,0,1,0,1,0,0,0
4676,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,99000.0,1210,2017,0,1,0,0,1,0,0
5475,3.0,1,1,0,0,2,7,10,1,1,0,1,0,1,0,50000.0,1006,2018,0,1,0,1,0,0,0
15445,9.0,1,1,0,0,5,5,5,1,1,1,1,1,0,0,73000.0,907,2018,1,0,0,1,0,0,0
4754,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,111000.0,1466,2016,0,1,0,1,0,0,0
7460,8.0,1,1,0,0,10,7,10,1,1,1,0,1,0,0,46000.0,1003,2018,0,1,0,0,0,0,1
7899,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,43000.0,1070,2018,0,1,0,1,0,0,0
6894,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,70000.0,1527,2016,1,0,0,1,0,0,0
2756,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,84000.0,1771,2016,0,1,0,1,0,0,0
703,7.0,1,0,1,1,5,7,5,1,1,0,1,1,0,0,68000.0,874,2018,0,1,0,1,0,0,0
7992,5.0,1,1,0,0,10,5,10,1,1,1,1,1,0,0,31000.0,1026,2018,1,0,0,1,0,0,0
9994,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,68000.0,1098,2017,1,0,0,0,1,0,0
12435,7.0,1,1,0,0,5,7,5,1,1,0,1,1,0,0,32000.0,926,2018,0,1,0,0,1,0,0
5944,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,70000.0,1672,2016,0,0,1,0,1,0,0
7277,7.0,1,0,0,0,5,7,5,1,1,0,1,1,0,0,38000.0,903,2018,0,1,0,1,0,0,0
7604,1.0,1,0,1,1,5,10,20,1,0,0,1,0,1,0,39000.0,1172,2017,0,1,0,0,0,0,1
11426,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,108000.0,1723,2016,1,0,0,1,0,0,0
10020,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,62000.0,1201,2017,1,0,0,0,0,0,1
5591,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,69000.0,1943,2015,0,1,0,1,0,0,0
6403,3.0,1,1,0,0,2,7,10,1,1,0,1,0,1,0,81000.0,1556,2016,1,0,0,0,1,0,0
8518,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,75000.0,900,2018,0,1,0,1,0,0,0
8654,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,34000.0,1407,2017,1,0,0,0,1,0,0
7291,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,61000.0,1196,2017,1,0,0,1,0,0,0
647,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,99000.0,1537,2016,1,0,0,1,0,0,0
14870,3.0,1,1,1,1,2,7,10,1,1,0,1,0,1,0,52000.0,1069,2018,0,1,0,0,1,0,0
3609,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,56000.0,1187,2017,1,0,0,1,0,0,0
9707,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,48000.0,2444,2014,0,1,0,0,1,0,0
1881,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,34000.0,2621,2013,0,1,0,0,0,1,0
7374,2.0,1,1,1,1,3,7,7,1,1,1,1,0,1,0,74000.0,1087,2017,1,0,0,0,0,1,0
15232,5.0,1,1,1,1,10,5,10,1,1,1,1,1,0,0,74000.0,1946,2015,1,0,0,0,1,0,0
5788,6.0,1,1,0,0,0,3,0,1,1,1,0,0,0,1,89000.0,1252,2017,1,0,0,1,0,0,0
7783,4.0,1,1,0,0,0,4,0,1,1,0,1,0,0,1,71000.0,2073,2015,0,1,0,0,1,0,0
6578,8.0,1,1,1,1,10,7,10,1,1,1,0,1,0,0,92000.0,1765,2016,0,1,0,1,0,0,0
14660,1.0,1,1,0,0,5,10,20,1,0,0,1,0,1,0,53000.0,1137,2017,0,1,0,1,0,0,0
7998,9.0,1,1,1,1,5,5,5,1,1,1,1,1,0,0,74000.0,1472,2016,0,1,0,1,0,0,0
11627,7.0,1,1,1,1,5,7,5,1,1,0,1,1,0,0,73000.0,1072,2018,0,1,0,0,1,0,0
4051,4.0,1,0,0,0,0,4,0,1,1,0,1,0,0,1,76000.0,1126,2017,1,0,0,1,0,0,0
13563,1.0,1,0,0,0,5,10,20,1,0,0,1,0,1,0,62000.0,1135,2017,0,1,0,0,1,0,0
