id_customer,income,membership_days,membership_year,gender_F,gender_M,gender_O,Baby_Boomer,Gen-X,Millenial,Gen-Z
11520,64000.0,912,2018,1,0,0,1,0,0,0
15888,97000.0,1179,2017,1,0,0,0,1,0,0
6597,97000.0,1601,2016,0,1,0,1,0,0,0
4124,72000.0,1890,2015,1,0,0,1,0,0,0
7715,53000.0,1386,2017,1,0,0,1,0,0,0
4333,51000.0,1071,2018,1,0,0,0,1,0,0
14167,80000.0,1881,2015,1,0,0,1,0,0,0
16418,87000.0,1798,2016,1,0,0,1,0,0,0
16578,52000.0,1340,2017,0,1,0,1,0,0,0
6774,72000.0,1120,2017,0,1,0,0,1,0,0
15338,54000.0,2681,2013,0,1,0,0,1,0,0
7601,116000.0,1340,2017,1,0,0,1,0,0,0
7540,47000.0,1184,2017,0,1,0,1,0,0,0
9493,74000.0,2173,2015,1,0,0,0,1,0,0
8313,37000.0,1437,2017,1,0,0,1,0,0,0
4790,47000.0,2300,2014,0,1,0,1,0,0,0
13205,88000.0,1591,2016,1,0,0,1,0,0,0
541,60000.0,2044,2015,0,1,0,0,1,0,0
13630,72000.0,983,2018,0,1,0,0,0,1,0
4720,94000.0,1615,2016,1,0,0,1,0,0,0
7052,62000.0,1442,2017,1,0,0,1,0,0,0
5498,67000.0,946,2018,0,1,0,0,1,0,0
5015,78000.0,1679,2016,1,0,0,1,0,0,0
10761,46000.0,978,2018,0,1,0,0,1,0,0
13533,31000.0,952,2018,1,0,0,0,0,1,0
9188,50000.0,1734,2016,1,0,0,0,1,0,0
5985,33000.0,1427,2017,0,1,0,1,0,0,0
8754,57000.0,967,2018,0,1,0,0,1,0,0
6429,41000.0,1013,2018,0,1,0,1,0,0,0
3688,69000.0,2304,2014,0,1,0,1,0,0,0
3984,44000.0,936,2018,0,1,0,0,1,0,0
3930,96000.0,989,2018,1,0,0,1,0,0,0
12934,51000.0,958,2018,1,0,0,1,0,0,0
1153,47000.0,879,2018,0,1,0,0,0,0,1
10567,56000.0,1061,2018,1,0,0,1,0,0,0
7215,57000.0,1154,2017,1,0,0,0,0,1,0
15878,97000.0,1582,2016,0,1,0,0,1,0,0
11697,44000.0,1103,2017,0,1,0,1,0,0,0
4750,57000.0,1055,2018,0,1,0,0,1,0,0
4094,100000.0,1615,2016,0,1,0,1,0,0,0
16767,81000.0,1631,2016,1,0,0,1,0,0,0
1009,59000.0,1001,2018,0,1,0,1,0,0,0
8918,72000.0,963,2018,0,1,0,1,0,0,0
5142,67000.0,1142,2017,0,1,0,1,0,0,0
14072,38000.0,1355,2017,1,0,0,1,0,0,0
9122,53000.0,1851,2015,1,0,0,0,0,1,0
5572,46000.0,2285,2014,0,1,0,1,0,0,0
14723,60000.0,1250,2017,1,0,0,0,0,1,0
12863,54000.0,1850,2015,1,0,0,0,0,1,0
5347,54000.0,1129,2017,1,0,0,1,0,0,0
12648,74000.0,1570,2016,1,0,0,1,0,0,0
15129,74000.0,1142,2017,1,0,0,0,1,0,0
14196,59000.0,1576,2016,0,1,0,0,1,0,0
15389,70000.0,890,2018,0,1,0,0,0,0,1
12966,68000.0,1297,2017,1,0,0,0,1,0,0
7372,79000.0,994,2018,1,0,0,1,0,0,0
320,91000.0,1135,2017,0,1,0,1,0,0,0
6931,39000.0,1125,2017,0,1,0,0,1,0,0
3519,42000.0,1231,2017,0,1,0,1,0,0,0
3255,56000.0,2271,2014,1,0,0,0,1,0,0
1667,65000.0,1111,2017,1,0,0,0,1,0,0
16037,72000.0,1386,2017,0,1,0,1,0,0,0
13768,93000.0,1940,2015,0,1,0,1,0,0,0
8767,92000.0,1758,2016,0,1,0,1,0,0,0
16783,46000.0,1494,2016,1,0,0,0,0,1,0
12956,36000.0,1219,2017,0,1,0,0,1,0,0
2353,55000.0,1533,2016,1,0,0,0,0,0,1
5598,37000.0,966,2018,0,1,0,0,0,1,0
4977,46000.0,1150,2017,0,1,0,0,1,0,0
8090,74000.0,1084,2017,0,1,0,1,0,0,0
4295,36000.0,933,2018,1,0,0,1,0,0,0
11303,74000.0,1163,2017,0,1,0,1,0,0,0
16689,76000.0,1336,2017,0,0,1,1,0,0,0
7270,72000.0,1185,2017,1,0,0,0,0,1,0
5499,72000.0,1353,2017,0,1,0,0,0,1,0
10369,57000.0,1121,2017,1,0,0,1,0,0,0
9454,48000.0,1068,2018,0,1,0,0,1,0,0
8706,96000.0,1493,2016,1,0,0,1,0,0,0
6564,70000.0,1225,2017,1,0,0,1,0,0,0
2691,45000.0,1782,2016,0,1,0,1,0,0,0
16393,92000.0,1489,2016,1,0,0,1,0,0,0
4895,39000.0,1005,2018,0,1,0,0,1,0,0
3346,69000.0,968,2018,0,1,0,0,0,0,1
13844,54000.0,1117,2017,0,1,0,1,0,0,0
4599,63000.0,993,2018,0,1,0,0,1,0,0
16646,44000.0,1936,2015,1,0,0,1,0,0,0
15631,79000.0,1052,2018,1,0,0,1,0,0,0
718,104000.0,1392,2017,1,0,0,1,0,0,0
8290,43000.0,1216,2017,0,1,0,0,0,1,0
14413,62000.0,1919,2015,1,0,0,0,0,0,1
5464,89000.0,1939,2015,1,0,0,1,0,0,0
13321,53000.0,1499,2016,0,1,0,1,0,0,0
8455,74000.0,1197,2017,1,0,0,1,0,0,0
3078,56000.0,946,2018,1,0,0,0,1,0,0
6665,50000.0,1084,2017,0,1,0,0,1,0,0
16811,43000.0,1486,2016,1,0,0,0,1,0,0
12137,64000.0,1742,2016,1,0,0,1,0,0,0
10448,74000.0,2028,2015,0,1,0,0,1,0,0
602,58000.0,2364,2014,0,1,0,0,0,1,0
4961,91000.0,1454,2016,1,0,0,1,0,0,0
692,99000.0,1576,2016,1,0,0,1,0,0,0
9064,33000.0,1166,2017,0,0,1,1,0,0,0
4334,52000.0,1128,2017,0,1,0,1,0,0,0
11887,60000.0,1054,2018,0,1,0,0,1,0,0
12466,103000.0,1075,2018,1,0,0,1,0,0,0
11212,106000.0,1625,2016,0,1,0,1,0,0,0
15514,74000.0,1306,2017,1,0,0,1,0,0,0
11604,85000.0,2519,2014,1,0,0,1,0,0,0
9296,75000.0,1881,2015,1,0,0,0,1,0,0
11922,72000.0,1033,2018,1,0,0,1,0,0,0
2208,85000.0,1096,2017,1,0,0,1,0,0,0
14277,40000.0,2519,2014,0,1,0,0,1,0,0
16652,54000.0,937,2018,1,0,0,0,1,0,0
2902,54000.0,1940,2015,0,1,0,0,1,0,0
4850,59000.0,887,2018,0,1,0,1,0,0,0
14302,40000.0,1421,2017,1,0,0,1,0,0,0
12416,41000.0,937,2018,0,1,0,1,0,0,0
3803,34000.0,877,2018,1,0,0,0,1,0,0
10640,51000.0,1706,2016,1,0,0,1,0,0,0
15084,52000.0,1125,2017,0,1,0,0,0,1,0
14035,48000.0,1102,2017,0,1,0,1,0,0,0
1338,86000.0,1898,2015,1,0,0,1,0,0,0
15788,40000.0,1128,2017,1,0,0,1,0,0,0
13422,42000.0,1045,2018,1,0,0,0,1,0,0
11554,72000.0,1106,2017,0,1,0,1,0,0,0
2407,78000.0,1841,2015,1,0,0,1,0,0,0
1433,86000.0,1278,2017,1,0,0,0,1,0,0
2627,88000.0,953,2018,1,0,0,1,0,0,0
13597,47000.0,1101,2017,0,1,0,1,0,0,0
6610,68000.0,892,2018,0,1,0,0,1,0,0
1770,71000.0,1177,2017,0,1,0,0,1,0,0
1820,90000.0,1786,2016,0,1,0,1,0,0,0
13185,60000.0,1189,2017,1,0,0,0,1,0,0
6679,37000.0,906,2018,0,1,0,1,0,0,0
204,56000.0,1803,2016,0,1,0,0,1,0,0
15382,73000.0,1885,2015,1,0,0,1,0,0,0
6203,81000.0,1309,2017,0,1,0,0,1,0,0
4079,64000.0,1564,2016,0,1,0,0,0,1,0
9692,58000.0,1064,2018,0,0,1,1,0,0,0
10114,39000.0,1438,2017,0,1,0,1,0,0,0
5364,97000.0,1903,2015,1,0,0,1,0,0,0
4404,62000.0,1855,2015,0,1,0,0,1,0,0
7389,69000.0,1504,2016,1,0,0,1,0,0,0
13082,52000.0,1412,2017,0,1,0,0,1,0,0
16498,70000.0,1040,2018,1,0,0,1,0,0,0
13756,106000.0,1436,2017,1,0,0,1,0,0,0
6941,98000.0,1198,2017,1,0,0,1,0,0,0
12745,75000.0,1440,2017,0,1,0,0,1,0,0
4320,60000.0,1502,2016,0,1,0,0,0,1,0
2201,75000.0,1581,2016,0,1,0,1,0,0,0
14480,61000.0,1053,2018,0,1,0,1,0,0,0
3232,67000.0,886,2018,1,0,0,0,1,0,0
3343,71000.0,1074,2018,0,1,0,0,0,1,0
481,87000.0,1522,2016,1,0,0,0,1,0,0
10750,68000.0,1959,2015,0,1,0,0,1,0,0
15862,61000.0,1516,2016,0,1,0,1,0,0,0
4915,41000.0,983,2018,0,1,0,0,1,0,0
15638,93000.0,1123,2017,1,0,0,1,0,0,0
12418,56000.0,911,2018,0,1,0,0,1,0,0
12184,34000.0,1480,2016,0,1,0,1,0,0,0
15033,69000.0,2358,2014,0,1,0,0,0,0,1
10047,44000.0,879,2018,1,0,0,0,0,1,0
14454,86000.0,1139,2017,1,0,0,0,1,0,0
5983,93000.0,1519,2016,1,0,0,0,1,0,0
9878,63000.0,2260,2014,0,1,0,0,1,0,0
10189,33000.0,1109,2017,0,1,0,0,1,0,0
10333,42000.0,1006,2018,1,0,0,1,0,0,0
8450,75000.0,1182,2017,1,0,0,0,0,1,0
8315,63000.0,2194,2014,1,0,0,0,1,0,0
3656,70000.0,993,2018,0,1,0,0,0,0,1
12973,90000.0,1048,2018,0,1,0,0,1,0,0
4409,51000.0,977,2018,1,0,0,0,1,0,0
14860,79000.0,1327,2017,1,0,0,0,1,0,0
14997,60000.0,918,2018,0,1,0,0,1,0,0
7266,71000.0,887,2018,0,1,0,1,0,0,0
7363,39000.0,1067,2018,0,1,0,1,0,0,0
6710,108000.0,995,2018,1,0,0,1,0,0,0
4438,47000.0,1235,2017,0,1,0,1,0,0,0
1790,99000.0,1809,2015,1,0,0,1,0,0,0
1158,63000.0,1869,2015,0,1,0,1,0,0,0
12055,53000.0,1592,2016,0,1,0,0,1,0,0
14046,72000.0,1088,2017,1,0,0,1,0,0,0
10716,46000.0,1196,2017,1,0,0,0,1,0,0
4331,82000.0,1124,2017,1,0,0,1,0,0,0
14013,65000.0,1197,2017,0,1,0,1,0,0,0
10352,50000.0,907,2018,1,0,0,0,1,0,0
12816,45000.0,909,2018,0,1,0,1,0,0,0
14110,51000.0,1201,2017,0,1,0,0,1,0,0
16491,36000.0,2468,2014,1,0,0,0,0,1,0
13379,67000.0,963,2018,1,0,0,1,0,0,0
14907,56000.0,1720,2016,0,1,0,0,1,0,0
14657,49000.0,2466,2014,0,1,0,1,0,0,0
4654,34000.0,1014,2018,0,1,0,1,0,0,0
16245,51000.0,1023,2018,1,0,0,0,1,0,0
294,77000.0,1685,2016,1,0,0,1,0,0,0
6158,39000.0,939,2018,0,1,0,0,0,0,1
10972,59000.0,1126,2017,0,1,0,0,0,1,0
2871,107000.0,1193,2017,1,0,0,1,0,0,0
8967,85000.0,1639,2016,1,0,0,0,1,0,0
9761,96000.0,967,2018,1,0,0,1,0,0,0
12865,47000.0,1147,2017,0,1,0,1,0,0,0
435,35000.0,1363,2017,0,0,1,0,0,1,0
3361,53000.0,2033,2015,1,0,0,0,1,0,0
3728,44000.0,1486,2016,0,1,0,0,0,0,1
11883,100000.0,2450,2014,1,0,0,1,0,0,0
5414,31000.0,1101,2017,0,1,0,0,0,1,0
16391,90000.0,1410,2017,0,1,0,1,0,0,0
11531,119000.0,1964,2015,1,0,0,0,1,0,0
9367,36000.0,892,2018,1,0,0,1,0,0,0
6698,62000.0,1189,2017,0,1,0,0,0,1,0
16932,66000.0,1080,2017,0,1,0,0,1,0,0
10739,71000.0,1193,2017,0,1,0,1,0,0,0
15401,90000.0,1272,2017,0,1,0,1,0,0,0
3103,110000.0,1459,2016,1,0,0,1,0,0,0
11124,75000.0,1618,2016,0,1,0,1,0,0,0
16385,93000.0,1538,2016,1,0,0,1,0,0,0
13343,50000.0,911,2018,0,1,0,0,1,0,0
6238,71000.0,1477,2016,1,0,0,0,1,0,0
1128,106000.0,1797,2016,1,0,0,1,0,0,0
2677,113000.0,1790,2016,0,1,0,1,0,0,0
9740,119000.0,1409,2017,0,1,0,1,0,0,0
13617,103000.0,1012,2018,1,0,0,1,0,0,0
10850,63000.0,1829,2015,1,0,0,1,0,0,0
14494,32000.0,2363,2014,1,0,0,0,0,1,0
15737,68000.0,1554,2016,1,0,0,1,0,0,0
11920,71000.0,1874,2015,0,1,0,0,1,0,0
7209,96000.0,1462,2016,1,0,0,0,1,0,0
1232,70000.0,1896,2015,0,1,0,1,0,0,0
10662,37000.0,1176,2017,0,1,0,1,0,0,0
2037,101000.0,1344,2017,1,0,0,1,0,0,0
7141,50000.0,991,2018,0,1,0,0,1,0,0
4458,95000.0,1482,2016,1,0,0,1,0,0,0
6663,61000.0,1356,2017,0,1,0,0,1,0,0
3655,66000.0,1081,2017,0,1,0,0,0,1,0
9370,37000.0,2650,2013,0,1,0,0,0,0,1
7233,50000.0,969,2018,0,1,0,1,0,0,0
1458,45000.0,1234,2017,0,1,0,1,0,0,0
689,43000.0,1199,2017,1,0,0,1,0,0,0
15940,72000.0,1767,2016,1,0,0,1,0,0,0
34,77000.0,1154,2017,0,1,0,1,0,0,0
15876,80000.0,2388,2014,0,1,0,1,0,0,0
15630,47000.0,1212,2017,0,1,0,0,1,0,0
2444,70000.0,1056,2018,1,0,0,1,0,0,0
3046,74000.0,1618,2016,1,0,0,1,0,0,0
8996,36000.0,1655,2016,0,1,0,0,0,0,1
12661,95000.0,1162,2017,1,0,0,1,0,0,0
15405,69000.0,1873,2015,0,1,0,0,1,0,0
12247,110000.0,1257,2017,0,1,0,1,0,0,0
4661,57000.0,1091,2017,0,1,0,0,1,0,0
4217,54000.0,938,2018,0,1,0,1,0,0,0
8454,55000.0,954,2018,0,1,0,0,1,0,0
9516,30000.0,1123,2017,0,1,0,1,0,0,0
11976,65000.0,997,2018,0,1,0,0,1,0,0
7634,119000.0,1563,2016,0,1,0,1,0,0,0
6694,40000.0,2405,2014,0,1,0,1,0,0,0
6668,39000.0,1875,2015,1,0,0,0,1,0,0
8602,42000.0,2258,2014,0,1,0,0,0,1,0
16948,50000.0,1147,2017,1,0,0,1,0,0,0
13469,70000.0,1038,2018,0,1,0,1,0,0,0
1909,61000.0,933,2018,0,1,0,1,0,0,0
16223,31000.0,2047,2015,0,1,0,0,1,0,0
7732,58000.0,1964,2015,0,0,1,0,1,0,0
10300,70000.0,1516,2016,0,1,0,0,0,0,1
2754,50000.0,1424,2017,0,1,0,1,0,0,0
15801,51000.0,2103,2015,1,0,0,1,0,0,0
4998,75000.0,1132,2017,0,1,0,0,1,0,0
11215,72000.0,1093,2017,1,0,0,1,0,0,0
5844,48000.0,1125,2017,0,1,0,0,0,1,0
15167,58000.0,1693,2016,1,0,0,0,1,0,0
554,95000.0,1273,2017,1,0,0,1,0,0,0
4725,67000.0,1153,2017,0,1,0,0,0,1,0
14174,64000.0,879,2018,0,1,0,0,1,0,0
13938,47000.0,935,2018,0,1,0,1,0,0,0
7645,72000.0,1124,2017,1,0,0,0,1,0,0
7912,53000.0,1478,2016,0,1,0,0,1,0,0
15822,57000.0,952,2018,0,1,0,0,0,0,1
660,86000.0,1209,2017,1,0,0,0,1,0,0
10324,61000.0,1899,2015,0,1,0,0,1,0,0
2773,101000.0,1593,2016,1,0,0,1,0,0,0
6000,120000.0,1715,2016,0,1,0,1,0,0,0
15126,67000.0,1214,2017,0,1,0,0,1,0,0
5707,47000.0,1022,2018,0,1,0,1,0,0,0
5307,82000.0,1583,2016,1,0,0,1,0,0,0
4187,119000.0,1159,2017,1,0,0,0,1,0,0
2505,63000.0,947,2018,0,1,0,1,0,0,0
15546,47000.0,1504,2016,1,0,0,0,0,0,1
5995,102000.0,1152,2017,1,0,0,1,0,0,0
1705,44000.0,1123,2017,0,1,0,1,0,0,0
5485,66000.0,1862,2015,1,0,0,0,1,0,0
13716,112000.0,1097,2017,1,0,0,1,0,0,0
11642,72000.0,959,2018,1,0,0,0,1,0,0
14956,70000.0,933,2018,0,1,0,0,0,1,0
4368,58000.0,1012,2018,1,0,0,1,0,0,0
5827,105000.0,1239,2017,1,0,0,1,0,0,0
14688,36000.0,1351,2017,0,1,0,0,1,0,0
9857,57000.0,1189,2017,1,0,0,0,1,0,0
2228,87000.0,1422,2017,0,1,0,1,0,0,0
7812,43000.0,1327,2017,0,1,0,1,0,0,0
5440,75000.0,1366,2017,1,0,0,1,0,0,0
14635,58000.0,1345,2017,0,1,0,1,0,0,0
13753,43000.0,1607,2016,0,1,0,1,0,0,0
4013,45000.0,1121,2017,0,1,0,0,1,0,0
12156,103000.0,1024,2018,0,1,0,1,0,0,0
15144,85000.0,1686,2016,1,0,0,1,0,0,0
11662,60000.0,1045,2018,0,1,0,0,0,1,0
9888,64000.0,895,2018,1,0,0,1,0,0,0
8439,34000.0,2100,2015,1,0,0,1,0,0,0
12305,83000.0,1087,2017,1,0,0,1,0,0,0
5310,69000.0,1215,2017,0,1,0,1,0,0,0
12566,71000.0,1183,2017,1,0,0,1,0,0,0
9024,113000.0,1886,2015,1,0,0,0,1,0,0
6359,82000.0,984,2018,0,0,1,1,0,0,0
16004,31000.0,1169,2017,0,1,0,1,0,0,0
12226,51000.0,2267,2014,1,0,0,0,1,0,0
4529,90000.0,1536,2016,0,1,0,1,0,0,0
5778,31000.0,2539,2013,0,1,0,1,0,0,0
4263,68000.0,1065,2018,1,0,0,0,0,1,0
3911,71000.0,921,2018,1,0,0,0,1,0,0
14670,72000.0,1190,2017,0,1,0,0,1,0,0
11213,45000.0,906,2018,0,1,0,1,0,0,0
3732,66000.0,1799,2016,1,0,0,1,0,0,0
15551,74000.0,871,2018,1,0,0,1,0,0,0
1041,109000.0,1127,2017,1,0,0,1,0,0,0
14679,84000.0,1604,2016,1,0,0,1,0,0,0
15327,110000.0,1083,2017,1,0,0,1,0,0,0
7274,46000.0,1484,2016,0,1,0,0,0,1,0
9591,52000.0,1095,2017,0,1,0,0,1,0,0
6405,73000.0,2484,2014,0,1,0,0,0,0,1
15857,59000.0,1232,2017,0,1,0,0,1,0,0
7375,35000.0,2650,2013,0,1,0,0,0,0,1
10837,109000.0,1164,2017,1,0,0,1,0,0,0
15307,75000.0,1579,2016,0,1,0,1,0,0,0
14678,73000.0,1186,2017,0,1,0,1,0,0,0
2572,67000.0,1091,2017,1,0,0,1,0,0,0
10786,79000.0,1557,2016,1,0,0,1,0,0,0
6146,69000.0,1600,2016,0,1,0,0,1,0,0
15048,48000.0,1424,2017,0,1,0,1,0,0,0
11925,30000.0,1060,2018,0,1,0,0,1,0,0
4361,67000.0,1992,2015,0,1,0,0,1,0,0
7388,56000.0,1775,2016,0,1,0,1,0,0,0
1797,104000.0,1269,2017,0,1,0,1,0,0,0
13706,64000.0,874,2018,0,1,0,1,0,0,0
9421,63000.0,1147,2017,1,0,0,0,0,0,1
1091,47000.0,896,2018,0,1,0,0,1,0,0
16865,102000.0,1752,2016,1,0,0,0,1,0,0
12510,69000.0,913,2018,0,1,0,0,1,0,0
209,76000.0,1169,2017,1,0,0,1,0,0,0
15252,60000.0,2324,2014,0,1,0,0,0,0,1
7963,60000.0,1850,2015,1,0,0,1,0,0,0
7846,37000.0,1147,2017,0,1,0,0,0,1,0
4747,60000.0,2270,2014,0,1,0,0,1,0,0
8366,35000.0,1220,2017,0,1,0,0,1,0,0
5014,58000.0,1018,2018,0,1,0,1,0,0,0
7300,68000.0,1583,2016,0,1,0,1,0,0,0
13503,46000.0,1088,2017,0,1,0,1,0,0,0
8713,53000.0,1959,2015,0,1,0,1,0,0,0
11173,108000.0,1231,2017,0,1,0,1,0,0,0
3241,62000.0,1178,2017,0,1,0,0,1,0,0
14528,106000.0,1245,2017,1,0,0,1,0,0,0
2097,68000.0,1085,2017,1,0,0,0,1,0,0
9650,106000.0,974,2018,1,0,0,1,0,0,0
5510,51000.0,1428,2017,1,0,0,1,0,0,0
8703,56000.0,1414,2017,0,1,0,1,0,0,0
16265,64000.0,1106,2017,0,1,0,0,1,0,0
11498,96000.0,1452,2016,0,1,0,0,1,0,0
14784,53000.0,1729,2016,0,1,0,1,0,0,0
4771,43000.0,1192,2017,0,0,1,1,0,0,0
10424,57000.0,1121,2017,0,1,0,1,0,0,0
4710,42000.0,1809,2015,0,1,0,0,0,1,0
9112,39000.0,1642,2016,1,0,0,0,1,0,0
10455,96000.0,1877,2015,0,1,0,1,0,0,0
16094,56000.0,1392,2017,0,1,0,0,0,0,1
4613,89000.0,990,2018,1,0,0,0,1,0,0
6200,43000.0,1196,2017,0,1,0,0,1,0,0
3145,62000.0,1699,2016,1,0,0,1,0,0,0
16984,92000.0,1022,2018,0,1,0,1,0,0,0
1981,72000.0,1052,2018,0,1,0,0,1,0,0
4195,99000.0,1586,2016,1,0,0,0,1,0,0
4302,73000.0,1433,2017,1,0,0,0,1,0,0
11456,51000.0,2528,2014,0,1,0,0,0,0,1
3894,69000.0,1149,2017,0,1,0,0,1,0,0
5314,37000.0,1000,2018,0,1,0,0,1,0,0
6090,32000.0,1632,2016,1,0,0,0,1,0,0
3601,74000.0,921,2018,0,1,0,1,0,0,0
10613,42000.0,1553,2016,0,1,0,0,1,0,0
5566,31000.0,1457,2016,1,0,0,0,1,0,0
12130,103000.0,1694,2016,1,0,0,1,0,0,0
4732,49000.0,1813,2015,0,1,0,0,1,0,0
10682,51000.0,877,2018,0,1,0,0,0,1,0
11524,83000.0,1113,2017,1,0,0,1,0,0,0
1587,75000.0,1155,2017,1,0,0,0,1,0,0
2803,45000.0,2611,2013,1,0,0,1,0,0,0
13465,69000.0,1264,2017,1,0,0,0,1,0,0
14513,82000.0,1704,2016,0,1,0,1,0,0,0
306,93000.0,2529,2014,0,1,0,1,0,0,0
2313,75000.0,1497,2016,0,1,0,1,0,0,0
9358,94000.0,1777,2016,1,0,0,1,0,0,0
5516,68000.0,1855,2015,0,1,0,0,1,0,0
15658,31000.0,1189,2017,1,0,0,0,0,0,1
13100,57000.0,1708,2016,0,1,0,0,0,1,0
13804,32000.0,1339,2017,0,1,0,0,0,0,1
6810,41000.0,972,2018,0,1,0,0,0,1,0
15150,46000.0,911,2018,0,1,0,0,0,0,1
357,84000.0,929,2018,1,0,0,0,1,0,0
2574,30000.0,1807,2016,0,1,0,1,0,0,0
10530,51000.0,1842,2015,0,1,0,0,0,1,0
3714,65000.0,1354,2017,1,0,0,1,0,0,0
1058,66000.0,1355,2017,0,1,0,0,0,1,0
13011,51000.0,1055,2018,0,1,0,1,0,0,0
896,58000.0,1102,2017,0,1,0,1,0,0,0
7501,90000.0,1937,2015,1,0,0,0,1,0,0
2477,100000.0,1877,2015,0,1,0,0,1,0,0
1526,98000.0,1423,2017,0,1,0,1,0,0,0
16957,115000.0,1102,2017,0,1,0,1,0,0,0
16849,61000.0,1008,2018,1,0,0,1,0,0,0
16358,50000.0,1465,2016,0,1,0,1,0,0,0
9340,71000.0,973,2018,0,1,0,1,0,0,0
7974,54000.0,1097,2017,0,1,0,0,0,0,1
10968,105000.0,1055,2018,1,0,0,1,0,0,0
8708,73000.0,2238,2014,1,0,0,0,0,0,1
8611,69000.0,980,2018,1,0,0,1,0,0,0
3677,36000.0,943,2018,0,1,0,0,0,1,0
9059,80000.0,1121,2017,0,1,0,1,0,0,0
2138,71000.0,1189,2017,0,1,0,1,0,0,0
2223,85000.0,1022,2018,1,0,0,1,0,0,0
46,75000.0,1445,2016,0,1,0,1,0,0,0
783,47000.0,1744,2016,0,1,0,0,1,0,0
8282,93000.0,932,2018,0,1,0,0,1,0,0
7585,72000.0,1865,2015,1,0,0,1,0,0,0
13528,76000.0,1071,2018,0,1,0,1,0,0,0
1120,75000.0,1309,2017,1,0,0,0,1,0,0
6325,48000.0,1764,2016,0,1,0,0,1,0,0
16300,61000.0,2118,2015,0,1,0,1,0,0,0
1050,41000.0,1213,2017,0,1,0,0,1,0,0
16484,41000.0,1172,2017,1,0,0,0,0,1,0
13351,68000.0,1122,2017,0,1,0,0,0,1,0
10174,62000.0,1585,2016,1,0,0,1,0,0,0
5328,67000.0,1092,2017,1,0,0,0,1,0,0
14960,84000.0,1784,2016,1,0,0,0,1,0,0
7565,85000.0,1765,2016,0,1,0,1,0,0,0
1119,65000.0,1278,2017,1,0,0,0,1,0,0
4096,94000.0,1269,2017,0,0,1,0,1,0,0
10443,63000.0,1103,2017,0,1,0,1,0,0,0
10260,74000.0,1161,2017,0,1,0,0,1,0,0
10943,98000.0,1030,2018,0,1,0,0,1,0,0
13257,57000.0,1147,2017,1,0,0,0,1,0,0
13660,65000.0,1207,2017,0,1,0,0,0,1,0
14163,81000.0,1718,2016,1,0,0,0,1,0,0
15444,53000.0,1062,2018,0,1,0,0,1,0,0
9288,52000.0,1535,2016,1,0,0,1,0,0,0
4004,71000.0,1320,2017,0,1,0,0,1,0,0
5849,37000.0,881,2018,0,1,0,1,0,0,0
16363,64000.0,2067,2015,0,1,0,0,0,0,1
16947,70000.0,1010,2018,0,1,0,1,0,0,0
14034,38000.0,1552,2016,1,0,0,0,0,1,0
5106,56000.0,1906,2015,1,0,0,1,0,0,0
1712,47000.0,2143,2015,0,1,0,0,0,0,1
8971,63000.0,1052,2018,1,0,0,1,0,0,0
14899,39000.0,1629,2016,1,0,0,0,1,0,0
4847,68000.0,2230,2014,0,1,0,0,1,0,0
8095,75000.0,1686,2016,0,1,0,0,1,0,0
14293,33000.0,1677,2016,0,1,0,0,0,1,0
14953,74000.0,1222,2017,0,1,0,0,0,0,1
6770,38000.0,912,2018,1,0,0,0,0,1,0
482,42000.0,1828,2015,0,1,0,0,0,0,1
12469,74000.0,882,2018,1,0,0,1,0,0,0
5841,33000.0,1437,2017,0,1,0,1,0,0,0
11096,35000.0,967,2018,0,1,0,0,1,0,0
13232,44000.0,1737,2016,0,1,0,1,0,0,0
4584,94000.0,1201,2017,0,1,0,1,0,0,0
1126,64000.0,1211,2017,0,1,0,1,0,0,0
14326,72000.0,1032,2018,1,0,0,0,1,0,0
211,88000.0,1648,2016,1,0,0,1,0,0,0
8791,75000.0,957,2018,1,0,0,0,1,0,0
14112,70000.0,1110,2017,0,1,0,0,0,1,0
15686,47000.0,1185,2017,1,0,0,0,0,1,0
5777,32000.0,1636,2016,1,0,0,0,0,1,0
6143,70000.0,1583,2016,1,0,0,0,1,0,0
10191,46000.0,1668,2016,0,1,0,1,0,0,0
6420,99000.0,992,2018,0,1,0,1,0,0,0
13101,110000.0,1107,2017,1,0,0,1,0,0,0
13387,83000.0,1555,2016,1,0,0,1,0,0,0
15727,116000.0,1126,2017,1,0,0,0,1,0,0
15897,88000.0,1477,2016,1,0,0,1,0,0,0
12732,80000.0,1481,2016,1,0,0,0,1,0,0
16320,98000.0,1886,2015,0,1,0,0,1,0,0
15704,103000.0,1592,2016,1,0,0,1,0,0,0
12189,88000.0,1930,2015,0,1,0,1,0,0,0
11829,61000.0,1913,2015,1,0,0,0,0,0,1
9691,34000.0,2145,2015,0,1,0,0,0,1,0
3852,35000.0,1203,2017,0,1,0,0,0,1,0
10937,58000.0,983,2018,1,0,0,1,0,0,0
2991,68000.0,1671,2016,0,1,0,0,0,0,1
12733,45000.0,1078,2017,0,1,0,0,1,0,0
11483,39000.0,1537,2016,0,1,0,0,0,1,0
7989,79000.0,1353,2017,0,1,0,1,0,0,0
1461,118000.0,998,2018,1,0,0,1,0,0,0
5717,61000.0,1002,2018,0,1,0,0,1,0,0
2566,45000.0,1061,2018,1,0,0,0,0,1,0
15927,37000.0,968,2018,0,1,0,0,1,0,0
7763,60000.0,1865,2015,1,0,0,1,0,0,0
